1785632248.244973661	stopped	-
1785632248.447683563	stopped	-
1785632248.650479818	stopped	-
1785632248.853238501	stopped	-
1785632249.055883802	stopped	-
1785632249.258716015	stopped	-
1785632249.461618651	stopped	-
1785632249.664350483	stopped	-
1785632249.866547466	stopped	-
1785632250.069084481	stopped	-
1785632250.271891856	stopped	-
1785632250.474698071	stopped	-
1785632250.677698421	stopped	-
1785632250.880696318	stopped	-
1785632251.083687270	stopped	-
1785632251.286531676	stopped	-
1785632251.489404757	stopped	-
1785632251.691989902	stopped	-
1785632251.894593001	stopped	-
1785632252.097629471	stopped	-
1785632252.300501479	stopped	-
1785632252.503456595	stopped	-
1785632252.706399015	stopped	-
1785632252.909208305	stopped	-
1785632253.111800284	stopped	-
1785632253.314893801	stopped	-
1785632253.517735332	stopped	-
1785632253.720902067	stopped	-
1785632253.924037152	stopped	-
1785632254.127320558	stopped	-
1785632254.330819041	stopped	-
1785632254.533941151	stopped	-
1785632254.736517590	stopped	-
1785632254.939158181	stopped	-
1785632255.141685517	stopped	-
1785632255.344396993	stopped	-
1785632255.547122895	stopped	-
1785632255.750091486	stopped	-
1785632255.952841053	stopped	-
1785632256.155621187	stopped	-
1785632256.358235599	stopped	-
1785632256.560844098	stopped	-
1785632256.764125280	stopped	-
1785632256.966991538	stopped	-
1785632257.169453460	stopped	-
1785632257.372429424	stopped	-
1785632257.575391263	stopped	-
1785632257.778841875	stopped	-
1785632257.984761543	stopped	-
1785632258.187880769	stopped	-
1785632258.391024081	stopped	-
1785632258.593649151	stopped	-
1785632258.796500802	stopped	-
1785632258.999536730	stopped	-
1785632259.202927539	stopped	-
1785632259.405877243	stopped	-
1785632259.608561797	stopped	-
1785632259.811447632	stopped	-
1785632260.014813784	stopped	-
1785632260.217902131	stopped	-
1785632260.420842638	stopped	-
1785632260.623903975	stopped	-
1785632260.826791643	stopped	-
1785632261.029813684	stopped	-
1785632261.232877435	stopped	-
1785632261.435904707	stopped	-
1785632261.638510973	stopped	-
1785632261.840986611	stopped	-
1785632262.043414419	stopped	-
1785632262.246067925	stopped	-
1785632262.448694810	stopped	-
1785632262.651753190	stopped	-
1785632262.854909847	stopped	-
1785632263.057954631	stopped	-
1785632263.260929694	stopped	-
1785632263.463690983	stopped	-
1785632263.666481057	stopped	-
1785632263.869421835	stopped	-
1785632264.072330762	stopped	-
1785632264.275011399	stopped	-
1785632264.477587407	stopped	-
1785632264.680273224	stopped	-
1785632264.883258926	stopped	-
1785632265.086194365	stopped	-
1785632265.288992253	stopped	-
1785632265.492054300	stopped	-
1785632265.694905229	stopped	-
1785632265.897742871	stopped	-
1785632266.100724808	stopped	-
1785632266.303668952	stopped	-
1785632266.506801814	stopped	-
